Plot_ID,EP_Plot_ID,Exploratory,Latitude,Longitude,VIP,MIP,Landuse,Soil_Type_German,Soil_Type_WRB,Main_Tree_Species
A40766,na,ALB,48.46,9.48,no,no,Grassland,nd,nd,nd
A40790,na,ALB,48.48,9.48,no,no,Forest,nd,nd,nd
A40791,na,ALB,48.48,9.48,no,no,Forest,nd,nd,nd
A40792,na,ALB,48.48,9.48,no,no,Forest,nd,nd,nd
A40886,na,ALB,48.39,9.48,no,no,Grassland,nd,nd,nd
A40887,na,ALB,48.39,9.48,no,no,Grassland,nd,nd,nd
A40945,na,ALB,48.44,9.48,no,no,Forest,nd,nd,nd
A40959,na,ALB,48.45,9.48,no,no,Grassland,nd,nd,nd
A40966,na,ALB,48.46,9.48,no,no,Grassland,nd,nd,nd
A40972,na,ALB,48.47,9.48,no,no,Grassland,nd,nd,nd
A40992,na,ALB,48.48,9.48,no,no,Forest,nd,nd,nd
A41085,na,ALB,48.39,9.49,no,no,Grassland,nd,nd,nd
A41086,na,ALB,48.39,9.49,no,no,Grassland,nd,nd,nd
A41087,na,ALB,48.39,9.49,no,no,Grassland,nd,nd,nd
A41094,na,ALB,48.4,9.49,no,no,Forest,nd,nd,nd
A41145,na,ALB,48.44,9.49,no,no,Forest,nd,nd,nd
A41151,na,ALB,48.45,9.49,no,no,Grassland,nd,nd,nd
A41159,na,ALB,48.45,9.49,no,no,Grassland,nd,nd,nd
A41160,na,ALB,48.46,9.49,no,no,Grassland,nd,nd,nd
A41171,na,ALB,48.46,9.49,no,no,Grassland,nd,nd,nd
A41172,AEG32,ALB,48.47,9.49,no,no,Grassland,Rendzind,Leptosol,na
A41173,na,ALB,48.47,9.49,no,no,Grassland,nd,nd,nd
A41192,na,ALB,48.48,9.49,no,no,Forest,nd,nd,nd
A41285,na,ALB,48.39,9.49,no,no,Grassland,nd,nd,nd
A41286,na,ALB,48.39,9.49,no,no,Grassland,nd,nd,nd
A41292,na,ALB,48.39,9.49,no,no,Forest,nd,nd,nd
A41294,na,ALB,48.4,9.49,no,no,Forest,nd,nd,nd
A41296,na,ALB,48.4,9.49,no,no,Grassland,nd,nd,nd
A4131,na,ALB,48.37,9.23,no,no,Forest,nd,nd,nd
A4132,na,ALB,48.37,9.23,no,no,Forest,nd,nd,nd
A41334,na,ALB,48.43,9.49,no,no,Grassland,nd,nd,nd
A41335,na,ALB,48.43,9.49,no,no,Grassland,nd,nd,nd
A41351,na,ALB,48.45,9.49,no,no,Grassland,nd,nd,nd
A40745,na,ALB,48.44,9.48,no,no,Forest,nd,nd,nd
A40746,na,ALB,48.44,9.48,no,no,Forest,nd,nd,nd
A40139,na,ALB,48.44,9.48,no,no,Forest,nd,nd,nd
A40140,na,ALB,48.44,9.48,no,no,Forest,nd,nd,nd
A40141,na,ALB,48.44,9.48,no,no,Forest,nd,nd,nd
A40142,na,ALB,48.44,9.48,no,no,Forest,nd,nd,nd
A40146,na,ALB,48.44,9.48,no,no,Grassland,nd,nd,nd
A40149,na,ALB,48.45,9.48,no,no,Grassland,nd,nd,nd
A40158,na,ALB,48.45,9.48,no,no,Grassland,nd,nd,nd
A40160,na,ALB,48.46,9.48,no,no,Grassland,nd,nd,nd
A40172,na,ALB,48.47,9.48,no,no,Grassland,nd,nd,nd
A40173,na,ALB,48.47,9.48,no,no,Grassland,nd,nd,nd
A40174,na,ALB,48.47,9.48,no,no,Grassland,nd,nd,nd
A40175,na,ALB,48.47,9.48,no,no,Grassland,nd,nd,nd
A40297,na,ALB,48.4,9.48,no,no,Grassland,nd,nd,nd
A40319,na,ALB,48.42,9.48,no,no,Grassland,nd,nd,nd
A40320,AEG27,ALB,48.42,9.48,no,no,Grassland,Rendzind,Leptosol,na
A40340,na,ALB,48.44,9.48,no,no,Forest,nd,nd,nd
A40343,na,ALB,48.44,9.48,no,no,Forest,nd,nd,nd
A40344,na,ALB,48.44,9.48,no,no,Forest,nd,nd,nd
A40345,na,ALB,48.44,9.48,no,no,Forest,nd,nd,nd
A40349,na,ALB,48.45,9.48,no,no,Grassland,nd,nd,nd
A40350,na,ALB,48.45,9.48,no,no,Grassland,nd,nd,nd
A40351,na,ALB,48.45,9.48,no,no,Grassland,nd,nd,nd
A40352,na,ALB,48.45,9.48,no,no,Grassland,nd,nd,nd
A40355,na,ALB,48.45,9.48,no,no,Grassland,nd,nd,nd
A40358,na,ALB,48.45,9.48,no,no,Grassland,nd,nd,nd
A40503,na,ALB,48.4,9.48,no,no,Grassland,nd,nd,nd
A40540,na,ALB,48.44,9.48,no,no,Forest,nd,nd,nd
A40544,na,ALB,48.44,9.48,no,no,Forest,nd,nd,nd
A40551,na,ALB,48.45,9.48,no,no,Grassland,nd,nd,nd
A40555,na,ALB,48.45,9.48,no,no,Grassland,nd,nd,nd
A40590,na,ALB,48.48,9.48,no,no,Forest,nd,nd,nd
A40686,na,ALB,48.39,9.48,no,no,Grassland,nd,nd,nd
A40687,na,ALB,48.39,9.48,no,no,Grassland,nd,nd,nd
A40699,na,ALB,48.4,9.48,no,no,Grassland,nd,nd,nd
A40703,na,ALB,48.4,9.48,no,no,Grassland,nd,nd,nd
A39895,na,ALB,48.4,9.48,no,no,Grassland,nd,nd,nd
A39897,na,ALB,48.4,9.48,no,no,Grassland,nd,nd,nd
A39898,na,ALB,48.4,9.48,no,no,Grassland,nd,nd,nd
A39939,na,ALB,48.44,9.48,no,no,Forest,nd,nd,nd
A39940,na,ALB,48.44,9.48,no,no,Forest,nd,nd,nd
A39942,na,ALB,48.44,9.48,no,no,Forest,nd,nd,nd
A39946,na,ALB,48.44,9.48,no,no,Grassland,nd,nd,nd
A39960,na,ALB,48.46,9.48,no,no,Grassland,nd,nd,nd
A39988,na,ALB,48.48,9.48,no,no,Forest,nd,nd,nd
A4004,na,ALB,48.37,9.23,no,no,Forest,nd,nd,nd
A4005,na,ALB,48.37,9.23,no,no,Forest,nd,nd,nd
A4006,na,ALB,48.37,9.23,no,no,Forest,nd,nd,nd
A40097,na,ALB,48.4,9.48,no,no,Grassland,nd,nd,nd
A40119,na,ALB,48.42,9.48,no,no,Grassland,nd,nd,nd
A39301,na,ALB,48.4,9.47,no,no,Forest,nd,nd,nd
A39314,na,ALB,48.41,9.47,no,no,Grassland,nd,nd,nd
A39342,na,ALB,48.44,9.47,no,no,Forest,nd,nd,nd
A39343,na,ALB,48.44,9.47,no,no,Forest,nd,nd,nd
A39344,na,ALB,48.44,9.47,no,no,Forest,nd,nd,nd
A39345,na,ALB,48.44,9.47,no,no,Forest,nd,nd,nd
A39349,na,ALB,48.44,9.47,no,no,Grassland,nd,nd,nd
A39473,na,ALB,48.38,9.47,no,no,Grassland,nd,nd,nd
A39488,na,ALB,48.39,9.47,no,no,Forest,nd,nd,nd
A39499,AEW27,ALB,48.4,9.47,no,no,Forest,Braunerde,Leptosol,Bu
A39543,na,ALB,48.44,9.47,no,no,Forest,nd,nd,nd
A39552,na,ALB,48.45,9.47,no,no,Forest,nd,nd,nd
A39697,na,ALB,48.4,9.48,no,no,Forest,nd,nd,nd
A39698,na,ALB,48.4,9.48,no,no,Forest,nd,nd,nd
A39739,na,ALB,48.44,9.48,no,no,Forest,nd,nd,nd
A39740,na,ALB,48.44,9.48,no,no,Forest,nd,nd,nd
A39741,na,ALB,48.44,9.48,no,no,Forest,nd,nd,nd
A39743,na,ALB,48.44,9.48,no,no,Forest,nd,nd,nd
A39748,AEW49,ALB,48.45,9.48,no,yes,Forest,Rendzind,Leptosol,Bu
A39788,na,ALB,48.48,9.48,no,no,Forest,nd,nd,nd
A39789,na,ALB,48.48,9.48,no,no,Forest,nd,nd,nd
A38525,AEG50,ALB,48.41,9.47,no,no,Grassland,Braunerde,Cambisol,na
A38577,na,ALB,48.45,9.47,no,no,Forest,nd,nd,nd
A38673,na,ALB,48.36,9.47,no,no,Grassland,nd,nd,nd
A38721,na,ALB,48.41,9.47,no,no,Grassland,nd,nd,nd
A38758,na,ALB,48.44,9.47,no,no,Forest,nd,nd,nd
A38759,na,ALB,48.44,9.47,no,no,Forest,nd,nd,nd
A38760,na,ALB,48.44,9.47,no,no,Forest,nd,nd,nd
A38764,na,ALB,48.44,9.47,no,no,Grassland,nd,nd,nd
A38770,na,ALB,48.45,9.47,no,no,Forest,nd,nd,nd
A38773,na,ALB,48.45,9.47,no,no,Forest,nd,nd,nd
A38953,na,ALB,48.44,9.47,no,no,Forest,nd,nd,nd
A38954,na,ALB,48.44,9.47,no,no,Forest,nd,nd,nd
A38956,na,ALB,48.44,9.47,no,no,Forest,nd,nd,nd
A38959,na,ALB,48.44,9.47,no,no,Grassland,nd,nd,nd
A38960,na,ALB,48.44,9.47,no,no,Grassland,nd,nd,nd
A39093,na,ALB,48.39,9.47,no,no,Forest,nd,nd,nd
A39094,na,ALB,48.39,9.47,no,no,Forest,nd,nd,nd
A39106,na,ALB,48.4,9.47,no,no,Forest,nd,nd,nd
A39120,na,ALB,48.41,9.47,no,no,Grassland,nd,nd,nd
A39148,na,ALB,48.44,9.47,no,no,Forest,nd,nd,nd
A39150,na,ALB,48.44,9.47,no,no,Forest,nd,nd,nd
A39151,na,ALB,48.44,9.47,no,no,Forest,nd,nd,nd
A39152,na,ALB,48.44,9.47,no,no,Forest,nd,nd,nd
A39155,na,ALB,48.44,9.47,no,no,Grassland,nd,nd,nd
A39213,na,ALB,48.5,9.47,no,no,Forest,nd,nd,nd
A39271,na,ALB,48.37,9.47,no,no,Grassland,nd,nd,nd
A39272,na,ALB,48.37,9.47,no,no,Grassland,nd,nd,nd
A39275,AEG2,ALB,48.38,9.47,yes,yes,Grassland,Rendzind,Leptosol,na
A39287,na,ALB,48.39,9.47,no,no,Forest,nd,nd,nd
A39288,AEW48,ALB,48.39,9.47,no,no,Forest,Rendzind,Leptosol,Bu
A38167,na,ALB,48.44,9.47,no,no,Grassland,nd,nd,nd
A38168,na,ALB,48.45,9.47,no,no,Grassland,nd,nd,nd
A38327,na,ALB,48.41,9.47,no,no,Grassland,nd,nd,nd
A38378,na,ALB,48.45,9.47,no,no,Forest,nd,nd,nd
A38379,na,ALB,48.45,9.47,no,no,Forest,nd,nd,nd
A37091,na,ALB,48.39,9.46,no,no,Forest,nd,nd,nd
A37092,na,ALB,48.39,9.46,no,no,Forest,nd,nd,nd
A37093,na,ALB,48.4,9.46,no,no,Forest,nd,nd,nd
A37094,na,ALB,48.4,9.46,no,no,Forest,nd,nd,nd
A37095,na,ALB,48.4,9.46,no,no,Forest,nd,nd,nd
A37099,AEG45,ALB,48.4,9.46,no,yes,Grassland,Braunerde,Cambisol,na
A37152,na,ALB,48.45,9.46,no,no,Grassland,nd,nd,nd
A37164,na,ALB,48.46,9.46,no,no,Grassland,nd,nd,nd
A37170,na,ALB,48.47,9.46,no,no,Forest,nd,nd,nd
A37266,na,ALB,48.37,9.46,no,no,Grassland,nd,nd,nd
A37267,na,ALB,48.37,9.46,no,no,Grassland,nd,nd,nd
A37294,na,ALB,48.39,9.46,no,no,Forest,nd,nd,nd
A37295,na,ALB,48.39,9.46,no,no,Forest,nd,nd,nd
A37296,na,ALB,48.39,9.46,no,no,Forest,nd,nd,nd
A37297,na,ALB,48.4,9.46,no,no,Forest,nd,nd,nd
A37306,na,ALB,48.4,9.46,no,no,Grassland,nd,nd,nd
A37328,na,ALB,48.42,9.46,no,no,Grassland,nd,nd,nd
A37329,na,ALB,48.42,9.46,no,no,Grassland,nd,nd,nd
A37339,na,ALB,48.43,9.46,no,no,Grassland,nd,nd,nd
A37367,AEG31,ALB,48.46,9.46,no,yes,Grassland,Rendzind,Leptosol,na
A37368,na,ALB,48.46,9.46,no,no,Grassland,nd,nd,nd
A37497,na,ALB,48.39,9.46,no,no,Forest,nd,nd,nd
A37498,na,ALB,48.39,9.46,no,no,Forest,nd,nd,nd
A37499,na,ALB,48.39,9.46,no,no,Forest,nd,nd,nd
A37500,na,ALB,48.39,9.46,no,no,Forest,nd,nd,nd
A37502,na,ALB,48.4,9.46,no,no,Forest,nd,nd,nd
A37509,na,ALB,48.4,9.46,no,no,Grassland,nd,nd,nd
A37510,na,ALB,48.4,9.46,no,no,Grassland,nd,nd,nd
A3752,na,ALB,48.37,9.23,no,no,Forest,nd,nd,nd
A37681,na,ALB,48.37,9.46,no,no,Grassland,nd,nd,nd
A37682,na,ALB,48.38,9.46,no,no,Grassland,nd,nd,nd
A37713,na,ALB,48.4,9.46,no,no,Grassland,nd,nd,nd
A3772,na,ALB,48.38,9.23,no,no,Forest,nd,nd,nd
A37795,na,ALB,48.48,9.46,no,no,Grassland,nd,nd,nd
A37886,na,ALB,48.38,9.46,no,no,Grassland,nd,nd,nd
A36890,na,ALB,48.4,9.46,no,no,Forest,nd,nd,nd
A36900,na,ALB,48.41,9.46,no,no,Grassland,nd,nd,nd
A36931,na,ALB,48.43,9.46,no,no,Grassland,nd,nd,nd
A36932,na,ALB,48.43,9.46,no,no,Grassland,nd,nd,nd
A36949,na,ALB,48.45,9.46,no,no,Grassland,nd,nd,nd
A36956,AEG30,ALB,48.46,9.46,no,yes,Grassland,Rendzind,Leptosol,na
A36957,na,ALB,48.46,9.46,no,no,Grassland,nd,nd,nd
A37063,na,ALB,48.37,9.46,no,no,Grassland,nd,nd,nd
A37081,na,ALB,48.39,9.46,no,no,Forest,nd,nd,nd
A37088,na,ALB,48.39,9.46,no,no,Forest,nd,nd,nd
A37090,na,ALB,48.39,9.46,no,no,Forest,nd,nd,nd
A3648,na,ALB,48.38,9.23,no,no,Forest,nd,nd,nd
A36480,na,ALB,48.39,9.45,no,no,Forest,nd,nd,nd
A36481,na,ALB,48.4,9.45,no,no,Forest,nd,nd,nd
A36483,na,ALB,48.4,9.45,no,no,Grassland,nd,nd,nd
A36486,na,ALB,48.4,9.45,no,no,Grassland,nd,nd,nd
A36492,na,ALB,48.41,9.45,no,no,Grassland,nd,nd,nd
A36513,na,ALB,48.42,9.45,no,no,Grassland,nd,nd,nd
A3657,na,ALB,48.39,9.23,no,no,Forest,nd,nd,nd
A36682,na,ALB,48.39,9.46,no,no,Forest,nd,nd,nd
A36683,na,ALB,48.39,9.46,no,no,Forest,nd,nd,nd
A36684,na,ALB,48.39,9.46,no,no,Forest,nd,nd,nd
A36685,na,ALB,48.4,9.46,no,no,Forest,nd,nd,nd
A36686,na,ALB,48.4,9.46,no,no,Forest,nd,nd,nd
A36687,na,ALB,48.4,9.46,no,no,Grassland,nd,nd,nd
A36690,na,ALB,48.4,9.46,no,no,Grassland,nd,nd,nd
A36692,AEG16,ALB,48.4,9.46,no,no,Grassland,Rendzind,Leptosol,na
A36696,na,ALB,48.41,9.46,no,no,Grassland,nd,nd,nd
A36715,na,ALB,48.42,9.46,no,no,Grassland,nd,nd,nd
A36716,na,ALB,48.42,9.46,no,no,Grassland,nd,nd,nd
A36859,na,ALB,48.37,9.46,no,no,Grassland,nd,nd,nd
A36882,na,ALB,48.39,9.46,no,no,Forest,nd,nd,nd
A36885,na,ALB,48.39,9.46,no,no,Forest,nd,nd,nd
A36888,na,ALB,48.39,9.46,no,no,Forest,nd,nd,nd
A36889,na,ALB,48.4,9.46,no,no,Forest,nd,nd,nd
A35663,na,ALB,48.39,9.45,no,no,Forest,nd,nd,nd
A35664,na,ALB,48.39,9.45,no,no,Forest,nd,nd,nd
A35665,na,ALB,48.4,9.45,no,no,Forest,nd,nd,nd
A35671,na,ALB,48.4,9.45,no,no,Grassland,nd,nd,nd
A35764,na,ALB,48.48,9.45,no,no,Grassland,nd,nd,nd
A35767,AEG15,ALB,48.49,9.45,no,yes,Grassland,Rendzind,Leptosol,na
A35768,na,ALB,48.49,9.45,no,no,Grassland,nd,nd,nd
A35865,na,ALB,48.39,9.45,no,no,Forest,nd,nd,nd
A35866,na,ALB,48.39,9.45,no,no,Forest,nd,nd,nd
A35868,na,ALB,48.39,9.45,no,no,Forest,nd,nd,nd
A35869,na,ALB,48.4,9.45,no,no,Forest,nd,nd,nd
A35875,na,ALB,48.4,9.45,no,no,Grassland,nd,nd,nd
A35966,na,ALB,48.48,9.45,no,no,Grassland,nd,nd,nd
A35967,na,ALB,48.48,9.45,no,no,Grassland,nd,nd,nd
A36064,na,ALB,48.39,9.45,no,no,Forest,nd,nd,nd
A36070,na,ALB,48.39,9.45,no,no,Forest,nd,nd,nd
A36072,na,ALB,48.39,9.45,no,no,Forest,nd,nd,nd
A36073,na,ALB,48.4,9.45,no,no,Forest,nd,nd,nd
A36074,na,ALB,48.4,9.45,no,no,Forest,nd,nd,nd
A36075,na,ALB,48.4,9.45,no,no,Forest,nd,nd,nd
A36262,AEW22,ALB,48.38,9.45,no,no,Forest,Braunerde,Cambisol,Bu
A36270,na,ALB,48.39,9.45,no,no,Forest,nd,nd,nd
A36275,na,ALB,48.39,9.45,no,no,Forest,nd,nd,nd
A36276,na,ALB,48.39,9.45,no,no,Forest,nd,nd,nd
A36277,AEW42,ALB,48.4,9.45,no,yes,Forest,Rendzind,Leptosol,Bu
A36478,na,ALB,48.39,9.45,no,no,Forest,nd,nd,nd
A36479,na,ALB,48.39,9.45,no,no,Forest,nd,nd,nd
A35464,na,ALB,48.4,9.45,no,no,Grassland,nd,nd,nd
A35487,na,ALB,48.42,9.45,no,no,Grassland,nd,nd,nd
A35488,na,ALB,48.42,9.45,no,no,Grassland,nd,nd,nd
A35489,na,ALB,48.42,9.45,no,no,Grassland,nd,nd,nd
A35529,na,ALB,48.46,9.45,no,no,Forest,nd,nd,nd
A35563,na,ALB,48.49,9.45,no,no,Grassland,nd,nd,nd
A35661,na,ALB,48.39,9.45,no,no,Forest,nd,nd,nd
A35662,na,ALB,48.39,9.45,no,no,Forest,nd,nd,nd
A35110,na,ALB,48.45,9.45,no,no,Forest,nd,nd,nd
A35121,na,ALB,48.46,9.45,no,no,Forest,nd,nd,nd
A35122,na,ALB,48.46,9.45,no,no,Forest,nd,nd,nd
A35123,na,ALB,48.46,9.45,no,no,Forest,nd,nd,nd
A35159,na,ALB,48.49,9.45,no,no,Grassland,nd,nd,nd
A35160,na,ALB,48.49,9.45,no,no,Grassland,nd,nd,nd
A3517,na,ALB,48.38,9.23,no,no,Forest,nd,nd,nd
A3524,na,ALB,48.38,9.23,no,no,Forest,nd,nd,nd
A35243,AEW38,ALB,48.38,9.45,no,yes,Forest,Rendzind,Leptosol,Bu
A35244,na,ALB,48.38,9.45,no,no,Forest,nd,nd,nd
A35245,na,ALB,48.39,9.45,no,no,Forest,nd,nd,nd
A35246,na,ALB,48.39,9.45,no,no,Forest,nd,nd,nd
A35253,na,ALB,48.39,9.45,no,no,Forest,nd,nd,nd
A35255,AEW6,ALB,48.39,9.45,yes,yes,Forest,Braunerde,Cambisol,Bu
A35256,na,ALB,48.39,9.45,no,no,Forest,nd,nd,nd
A35264,na,ALB,48.4,9.45,no,no,Forest,nd,nd,nd
A35279,na,ALB,48.42,9.45,no,no,Grassland,nd,nd,nd
A3528,na,ALB,48.39,9.23,no,no,Forest,nd,nd,nd
A35280,na,ALB,48.42,9.45,no,no,Grassland,nd,nd,nd
A35283,AEG47,ALB,48.42,9.45,no,no,Grassland,Braunerde,Cambisol,na
A35284,na,ALB,48.42,9.45,no,no,Grassland,nd,nd,nd
A35286,na,ALB,48.42,9.45,no,no,Forest,nd,nd,nd
A35314,na,ALB,48.45,9.45,no,no,Forest,nd,nd,nd
A3532,na,ALB,48.39,9.23,no,no,Forest,nd,nd,nd
A35447,na,ALB,48.38,9.45,no,no,Forest,nd,nd,nd
A35448,na,ALB,48.38,9.45,no,no,Forest,nd,nd,nd
A35449,na,ALB,48.39,9.45,no,no,Forest,nd,nd,nd
A35451,na,ALB,48.39,9.45,no,no,Forest,nd,nd,nd
A35454,na,ALB,48.39,9.45,no,no,Forest,nd,nd,nd
A35457,na,ALB,48.39,9.45,no,no,Forest,nd,nd,nd
A35458,na,ALB,48.39,9.45,no,no,Forest,nd,nd,nd
A35459,na,ALB,48.39,9.45,no,no,Forest,nd,nd,nd
A35460,na,ALB,48.39,9.45,no,no,Forest,nd,nd,nd
A35462,na,ALB,48.4,9.45,no,no,Grassland,nd,nd,nd
A35463,AEG19,ALB,48.4,9.45,no,no,Grassland,Rendzind,Leptosol,na
A35065,na,ALB,48.41,9.44,no,no,Grassland,nd,nd,nd
A35066,na,ALB,48.41,9.44,no,no,Grassland,nd,nd,nd
A35069,na,ALB,48.41,9.44,no,no,Grassland,nd,nd,nd
A35070,na,ALB,48.41,9.44,no,no,Grassland,nd,nd,nd
A35071,na,ALB,48.41,9.44,no,no,Grassland,nd,nd,nd
A35072,na,ALB,48.41,9.44,no,no,Grassland,nd,nd,nd
A35074,na,ALB,48.41,9.44,no,no,Grassland,nd,nd,nd
A35109,na,ALB,48.45,9.45,no,no,Forest,nd,nd,nd
A34646,na,ALB,48.4,9.44,no,no,Forest,nd,nd,nd
A34651,AEG6,ALB,48.4,9.44,yes,yes,Grassland,Rendzind,Leptosol,na
A34653,na,ALB,48.4,9.44,no,no,Forest,nd,nd,nd
A34656,na,ALB,48.41,9.44,no,no,Forest,nd,nd,nd
A34657,na,ALB,48.41,9.44,no,no,Forest,nd,nd,nd
A34658,na,ALB,48.41,9.44,no,no,Forest,nd,nd,nd
A34676,na,ALB,48.42,9.44,no,no,Grassland,nd,nd,nd
A34753,na,ALB,48.49,9.44,no,no,Grassland,nd,nd,nd
A34838,na,ALB,48.39,9.44,no,no,Forest,nd,nd,nd
A34839,na,ALB,48.39,9.44,no,no,Forest,nd,nd,nd
A34844,na,ALB,48.39,9.44,no,no,Forest,nd,nd,nd
A34848,na,ALB,48.39,9.44,no,no,Forest,nd,nd,nd
A34855,na,ALB,48.4,9.44,no,no,Grassland,nd,nd,nd
A34857,na,ALB,48.4,9.44,no,no,Forest,nd,nd,nd
A34905,na,ALB,48.45,9.44,no,no,Forest,nd,nd,nd
A34906,na,ALB,48.45,9.44,no,no,Forest,nd,nd,nd
A34916,na,ALB,48.46,9.44,no,no,Forest,nd,nd,nd
A34918,na,ALB,48.45,9.44,no,no,Forest,nd,nd,nd
A34919,na,ALB,48.46,9.44,no,no,Forest,nd,nd,nd
A34956,na,ALB,48.49,9.44,no,no,Grassland,nd,nd,nd
A34957,na,ALB,48.49,9.44,no,no,Grassland,nd,nd,nd
A35039,na,ALB,48.38,9.44,no,no,Forest,nd,nd,nd
A35042,AEW16,ALB,48.39,9.44,no,no,Forest,Braunerde,Cambisol,Bu
A35043,na,ALB,48.39,9.44,no,no,Forest,nd,nd,nd
A35051,na,ALB,48.39,9.44,no,no,Forest,nd,nd,nd
A35052,na,ALB,48.39,9.44,no,no,Forest,nd,nd,nd
A35059,na,ALB,48.4,9.44,no,no,Grassland,nd,nd,nd
A34272,na,ALB,48.43,9.44,no,no,Grassland,nd,nd,nd
A34280,na,ALB,48.43,9.44,no,no,Grassland,nd,nd,nd
A34291,na,ALB,48.44,9.44,no,no,Grassland,nd,nd,nd
A34371,na,ALB,48.52,9.44,no,no,Forest,nd,nd,nd
A34373,na,ALB,48.52,9.44,no,no,Forest,nd,nd,nd
A34425,na,ALB,48.38,9.44,no,no,Grassland,nd,nd,nd
A34426,na,ALB,48.38,9.44,no,no,Grassland,nd,nd,nd
A34433,na,ALB,48.39,9.44,no,no,Forest,nd,nd,nd
A34435,na,ALB,48.39,9.44,no,no,Forest,nd,nd,nd
A34437,na,ALB,48.39,9.44,no,no,Forest,nd,nd,nd
A34439,na,ALB,48.39,9.44,no,no,Forest,nd,nd,nd
A34441,na,ALB,48.4,9.44,no,no,Grassland,nd,nd,nd
A34442,na,ALB,48.4,9.44,no,no,Forest,nd,nd,nd
A34445,na,ALB,48.4,9.44,no,no,Grassland,nd,nd,nd
A34449,na,ALB,48.4,9.44,no,no,Forest,nd,nd,nd
A34452,na,ALB,48.41,9.44,no,no,Forest,nd,nd,nd
A34484,na,ALB,48.43,9.44,no,no,Grassland,nd,nd,nd
A34512,na,ALB,48.46,9.44,no,no,Forest,nd,nd,nd
A34530,na,ALB,48.48,9.44,no,no,Grassland,nd,nd,nd
A34531,na,ALB,48.48,9.44,no,no,Grassland,nd,nd,nd
A34635,na,ALB,48.39,9.44,no,no,Forest,nd,nd,nd
A34641,na,ALB,48.39,9.44,no,no,Forest,nd,nd,nd
A34642,na,ALB,48.39,9.44,no,no,Forest,nd,nd,nd
A34644,na,ALB,48.39,9.44,no,no,Forest,nd,nd,nd
A34085,na,ALB,48.44,9.44,no,no,Grassland,nd,nd,nd
A34087,na,ALB,48.44,9.44,no,no,Grassland,nd,nd,nd
A34140,na,ALB,48.49,9.44,no,no,Grassland,nd,nd,nd
A34233,AEW37,ALB,48.39,9.44,no,no,Forest,Rendzind,Leptosol,Bu
A34234,na,ALB,48.39,9.44,no,no,Forest,nd,nd,nd
A34237,AEG5,ALB,48.4,9.44,yes,yes,Grassland,Rendzind,Leptosol,na
A34238,na,ALB,48.4,9.44,no,no,Forest,nd,nd,nd
A34240,na,ALB,48.4,9.44,no,no,Grassland,nd,nd,nd
A34245,na,ALB,48.4,9.44,no,no,Forest,nd,nd,nd
A34248,na,ALB,48.41,9.44,no,no,Forest,nd,nd,nd
A34261,na,ALB,48.42,9.44,no,no,Forest,nd,nd,nd
A33648,na,ALB,48.42,9.44,no,no,Grassland,nd,nd,nd
A33649,na,ALB,48.42,9.44,no,no,Grassland,nd,nd,nd
A33651,na,ALB,48.42,9.44,no,no,Grassland,nd,nd,nd
A33673,na,ALB,48.44,9.44,no,no,Grassland,nd,nd,nd
A33674,na,ALB,48.44,9.44,no,no,Grassland,nd,nd,nd
A33675,na,ALB,48.44,9.44,no,no,Grassland,nd,nd,nd
A33680,na,ALB,48.45,9.44,no,no,Grassland,nd,nd,nd
A33701,na,ALB,48.46,9.44,no,no,Grassland,nd,nd,nd
A33809,na,ALB,48.38,9.44,no,no,Grassland,nd,nd,nd
A33816,na,ALB,48.38,9.44,no,no,Forest,nd,nd,nd
A33817,na,ALB,48.39,9.44,no,no,Forest,nd,nd,nd
A33825,na,ALB,48.39,9.44,no,no,Forest,nd,nd,nd
A33826,na,ALB,48.39,9.44,no,no,Forest,nd,nd,nd
A33829,na,ALB,48.4,9.44,no,no,Forest,nd,nd,nd
A33830,na,ALB,48.4,9.44,no,no,Forest,nd,nd,nd
A33834,na,ALB,48.4,9.44,no,no,Forest,nd,nd,nd
A33835,na,ALB,48.4,9.44,no,no,Forest,nd,nd,nd
A33837,na,ALB,48.4,9.44,no,no,Forest,nd,nd,nd
A33839,na,ALB,48.4,9.44,no,no,Forest,nd,nd,nd
A33841,na,ALB,48.41,9.44,no,no,Forest,nd,nd,nd
A3389,na,ALB,48.37,9.22,no,no,Forest,nd,nd,nd
A3390,na,ALB,48.38,9.22,no,no,Forest,nd,nd,nd
A33936,na,ALB,48.49,9.44,no,no,Grassland,nd,nd,nd
A34014,na,ALB,48.38,9.44,no,no,Grassland,nd,nd,nd
A34030,na,ALB,48.39,9.44,no,no,Forest,nd,nd,nd
A34031,na,ALB,48.39,9.44,no,no,Forest,nd,nd,nd
A34033,na,ALB,48.4,9.44,no,no,Grassland,nd,nd,nd
A34036,na,ALB,48.4,9.44,no,no,Grassland,nd,nd,nd
A34042,na,ALB,48.4,9.44,no,no,Forest,nd,nd,nd
A34045,na,ALB,48.41,9.44,no,no,Forest,nd,nd,nd
A34046,na,ALB,48.41,9.44,no,no,Forest,nd,nd,nd
A34057,AEW26,ALB,48.42,9.44,no,no,Forest,Braunerde,Cambisol,Bu
A34068,na,ALB,48.43,9.44,no,no,Grassland,nd,nd,nd
A34069,na,ALB,48.43,9.44,no,no,Grassland,nd,nd,nd
A34076,na,ALB,48.43,9.44,no,no,Grassland,nd,nd,nd
A33623,na,ALB,48.39,9.44,no,no,Forest,nd,nd,nd
